PRODUCT_NAME,BRAND,REVIEW_DATE,RATING_BY_CUSTOMER,REVIEW_TITLE,REVIEW_TEXT,PRODUCT_RATING,TOTAL_REVIEW,LIKES,DISLIKES,SIZE,PACK_COUNT
"Huggies Dry Pants, Extra Large (XL) Size Baby Diaper Pants(L), 17 count, with Bubble Bed Technology for comfort",huggies,31-07-22,1,Open packet 1 item is missing out of 2,"The media could not be loaded.                ï¿½I have open packet in my door, delivery boy not nock door and one item is missing mamaearth baby soap",4,23,0,0,XL,17
"Huggies Premium Soft Pants, Extra Small / New Born (XS / NB) size newborn baby diaper pants, 20 count",huggies,31-07-22,1,Very bad,Esme last do pic pure fatevhuye the jinpar company ne tap se chipka kar bhej diyaVery bad,4.1,350,0,0,XS/NB,20
"Huggies Nature Care Pants, Small (S) Size Baby Diaper Pants, 82 Count, Natureï¿½s gentle protection with organic cotton",huggies,31-07-22,4,Nice product worth it.,Must buy products....Especially for sensitive skin babies.,4.2,217,0,0,Small,82
"Huggies Complete Comfort Wonder Pants, Small (S) Size Baby Diaper Pants, Combo Pack of 2, 56 count Per Pack, (112 count) with 5 in 1 Comfort",huggies,31-07-22,3,Average,Good,4.2,90,0,0,Small,112
"Huggies Complete Comfort Wonder Pants, Small (S) Size Baby Diaper Pants, Combo Pack of 2, 56 count Per Pack, (112 count) with 5 in 1 Comfort",huggies,31-07-22,5,Brand Value Matters for Huggies,Nice Product Huggies. Thanks Amazon,4.2,90,0,0,Small,112
Huggies Extra Small / New Born (XS / NB) Tape Baby Diapers (72 Count),huggies,31-07-22,5,Happy with the product,I m in love with this huggies ultra soft xs... Perfect choice for new born baby.. I'll recommend all the mother to be to choose this for your baby it's perfect for a new born baby,4.2,969,0,0,XS/NB,72
"Huggies Complete Comfort Wonder Pants, Extra Small (XS) Size Baby Diaper Pants, Combo Pack of 2, 24 count Per Pack, (48 count) with 5 in 1 Comfort",huggies,31-07-22,5,Soft diapers,Must buy for your baby ..It's a trusted brand,4.3,1659,0,0,XS/NB,48
"Huggies Complete Comfort Wonder Pants, Extra Small (XS) Size Baby Diaper Pants, Combo Pack of 2, 24 count Per Pack, (48 count) with 5 in 1 Comfort",huggies,31-07-22,5,Good,Good,4.3,1659,0,0,XS/NB,48
"Huggies Complete Comfort Wonder Pants, Extra Small (XS) Size Baby Diaper Pants, Combo Pack of 2, 24 count Per Pack, (48 count) with 5 in 1 Comfort",huggies,31-07-22,3,Good,Good,4.3,1659,0,0,XS/NB,48
"Huggies Complete Comfort Wonder Pants, Extra Small (XS) Size Baby Diaper Pants, (90 count) with 5 in 1 Comfort",huggies,31-07-22,3,It's not completely leak proof,Company needs to work on the product as it does not surve the purpose so well. Other brand products are better than huggies.  I also bought pampers for my baby and it was much better than huggies.,4.3,680,0,0,XS/NB,90
"Huggies Complete Comfort Wonder Pants, Extra Small (XS) Size Baby Diaper Pants, (90 count) with 5 in 1 Comfort",huggies,31-07-22,1,Absortion capacity is very poor. Need to change diaper in 3 to 4 hours only. Loss of money.,Absorbency is poor,4.3,680,0,0,XS/NB,90
"Huggies Complete Comfort Wonder Pants, Extra Small (XS) Size Baby Diaper Pants, (90 count) with 5 in 1 Comfort",huggies,31-07-22,2,Not recommended,I bought Huggies for my newborn aa it's quite famous but after going through 90 diapers.. I am switching from it..It lasts only upto to 3 hours max..not 12 hours for sure n tends to leak as well if kept for long!Also all the pee accumulates on the back side of diaper not getting evenly distributed as the newborn are on their back all the time giving the illusion that diaper is dry or can hold more pee but actually the bum of the child is wet risking it to have rashes!No for Huggies..,4.3,680,0,0,XS/NB,90
"Huggies Complete Comfort Wonder Pants with Aloe Vera, Small (S) size baby diaper pants, 86 count",huggies,30-07-22,5,Amazing,Good product very useful for all types of babies like small ones young ones you can carry your baby anywhere because it's liquid proof,3.1,77,0,0,Small,86
"Huggies Complete Comfort Wonder Pants with Aloe Vera, Large (L) size baby diaper pants, 64 count",huggies,30-07-22,1,Leakage in one hour. Don't buy this,It leaks in only one hour,3.1,166,0,0,Large,64
"Huggies Complete Comfort Wonder Pants with Aloe Vera, Medium (M) size baby diaper pants, 76 count",huggies,30-07-22,1,Duplicate product,Very bad quality.. may be duplicate product of huggies.. never faced this prob earlier with my regular huggies.. leaks within 2 hrs.,3.1,222,0,0,Medium,76
"Huggies Complete Comfort Wonder Pants with Aloe Vera, Extra Large (XL) size baby diaper pants, 56 count",huggies,30-07-22,1,Now quality has degraded since they changed the logo in July.,"Earlier Huggins diapers were  very good, it used to work for 8-10 hours, now since they changed the logo in July, they compromised with quality as well. Now it doesn't last more than two hours.",3.1,112,0,0,XL,56
"Huggies Complete Comfort Wonder Pants with Aloe Vera, Medium (M) size baby diaper pants, 76 count",huggies,30-07-22,5,Very nice product,I ordered this for my niece this diaper is soo nice in material.. It is very soft as well as absorbency is too good.. she can sleep well.. best one to buy..,3.1,222,0,0,Medium,76
"Huggies Dry Pants, Small (S) Size Baby Diaper Pants, 20 count, with Bubble Bed Technology for comfort",huggies,30-07-22,3,Disappointed,Fake saying that it stays dry for 12 hrs..I bought s size for my new born baby.It get wet in3-4 hrs..I think only 2-3 time he pass urine it get wet and if u don't change the diaper wetness start coming out from outer sheet..Very disappointed with this Huggies dry pants..,4,288,0,0,Small,20
"Huggies Dry Pants, Small (S) Size Baby Diaper Pants, 36 count, with Bubble Bed Technology for comfort",huggies,30-07-22,1,They leak normaly 2 time Urine,Wrost Baby pants,4,1274,0,0,Small,36
"Huggies Dry Pants, Small (S) Size Baby Diaper Pants, 36 count, with Bubble Bed Technology for comfort",huggies,30-07-22,1,Baby Got infection due to 24/7 use,My baby got infection because of 24/7 use .I advised to all parents pls don't use for 24/7,4,1274,0,0,Small,36
"Huggies Dry Pants, Small (S) Size Baby Diaper Pants, 36 count, with Bubble Bed Technology for comfort",huggies,30-07-22,5,Very good,Good foR my 3 months old,4,1274,0,0,Small,36
"Huggies Premium Soft Pants, Medium (M) size baby diaper pants, 62 count",huggies,30-07-22,1,not at all,not good,4.1,257,0,0,Medium,62
"Huggies Premium Soft Pants, Large (L) size baby diaper pants, 17 count",huggies,30-07-22,5,Waste of money!,Substandard product. Doesn't have the capacity to hold. It leaks left and right! Absolute waste of money. The seller is definitely dealing a duplicate product. Amazon should delist such incompetent sellers who just loots the customers.,4.1,69,0,0,Large,17
"Huggies Complete Comfort Wonder Pants, Small (S) Size Baby Diaper Pants, Combo Pack of 2, 86 count Per Pack, (172 count) with 5 in 1 Comfort",huggies,30-07-22,1,Every time is leak,Every time is leak,4.2,43,0,0,Small,172
"Huggies Complete Comfort Wonder Pants Large (L) Size Baby Diaper Pants Sumo Pack, 192 count, with 5 in 1 Comfort",huggies,30-07-22,1,Bad quality,It was like first copy..very average quality.. feedback given to customer care.. however there was no resolution,4.2,245,0,0,Large,192
"Huggies Nature Care Pants for Babies, Medium (M) Size Baby Diaper Pants, 62 Count, Nature's gentle protection with 100% organic cotton, Medium Size , Pack of 62",huggies,30-07-22,5,Excellent,This is best diaper..its very soft and comfortable for baby..i used many other diapers for baby till now..but it's best among them..,4.2,97,0,0,Medium,62
"Huggies Complete Comfort Wonder Pants, Small (S) Size Baby Diaper Pants, Combo Pack of 2, 56 count Per Pack, (112 count) with 5 in 1 Comfort",huggies,30-07-22,4,Good,Good,4.2,90,0,0,Small,112
"Huggies Complete Comfort Wonder Pants Medium (M) Size Baby Diaper Pants, 76 count, with 5 in 1 Comfort",huggies,30-07-22,3,It is okay but leaking,The product is okay  .The softness and absorbness is also okay. But it keeps on leaking sometimes. I suggest Mommy pokko or Pampers,4.2,3473,0,0,Medium,76
"Huggies Wonder Pants Extra Large (XL) Size Baby Diaper Pants Monthly Pack, with Bubble Bed Technology for comfort, (12.0 kg - 17.0 kg) (112 count)",huggies,30-07-22,5,Product is nice,I like this product,4.2,782,0,0,XL,112
"Huggies Complete Comfort Wonder Pants Small (S) Size Baby Diaper Pants, 86 count, with 5 in 1 Comfort",huggies,30-07-22,4,Very nice iam happy with this,No leakage,4.3,2096,0,0,Small,86
"Huggies Complete Comfort Wonder Pants, Extra Small (XS) Size Baby Diaper Pants, (24 count) with 5 in 1 Comfort",huggies,30-07-22,3,Not bad,I think it is a ok product.The diaper is soft and size is correct. Good package but the absorbency is very low. I used two diaper in a night.,4.3,2349,0,0,XS/NB,24
"Huggies Complete Comfort Wonder Pants Medium (M) Size Baby Diaper Pants, 76 count, with 5 in 1 Comfort",huggies,30-07-22,1,Bad quality,The product came as a torn packet. It looks like this is duplicate. This is not leak proof. Very very bad quality.,4.3,3473,0,0,Medium,76
"Huggies Complete Comfort Wonder Pants, Medium (M) Size Baby Diaper Pants, Combo Pack of 2, 50 count Per Pack, 100 count, with 5 in 1 Comfort",huggies,30-07-22,1,Huggies is degrading its quality.,"I am now disappointed with Huggies and I can not return my item I know,but frankly this product is not up to the quality and not even leak proof, my child is suffering from rash now condition is even worst.",4.3,393,0,0,Medium,100
Kotex Women's Cotton Feminine Hygiene (Sanitary) Period Panties (Pack of 10) (10024872_Pink_S/M),kotex,30-07-22,4,Nice my daughter feel very comfortable,I liked it. Its good,4.4,183,0,0,S/M,10
Kotex Women's Cotton Bikini Style Underwear (Pack of 1) (10026769_Pink_M),kotex,30-07-22,5,Really good,"Really too good , recommend... Go for it",4.4,20,0,0,S/M,4
"Kotex Overnight Period Panties (Medium/Large size, pack of 10 panties) for heavy flow period protection | with 360 degree anti-leakageï¿½ design & airy-soft fabric | 1 panty = ~3 regular pads",kotex,30-07-22,5,Value for money,Excellent for kids,4.4,297,0,0,M/L,10
"Kotex Overnight Period Panties (Medium/Large size, pack of 10 panties) for heavy flow period protection | with 360 degree anti-leakageï¿½ design & airy-soft fabric | 1 panty = ~3 regular pads",kotex,30-07-22,5,The best,"Ladies, go for this without a single thought. So comfortable and long lasting. It will make you forget about those irritating days. I wish I had discovered this sooner.",4.5,297,0,0,M/L,10
"Kotex Overnight Period Panties (Medium/Large size, pack of 4 panties) for heavy flow period protection | with 360 degree anti-leakageï¿½ design & airy-soft fabric | 1 panty = ~3 regular pads",kotex,30-07-22,5,Must buy,Bought this product and trust me it is an amazing product ever bought... It is an extremely soft and absorbency is also good very comfortable to wear.. Happy with this product.,4.5,152,0,0,M/L,4
"Huggies Complete Comfort Wonder Pants with Aloe Vera, Medium (M) size baby diaper pants, 76 count",huggies,29-07-22,1,Wrost Diaper leakage problem in 1-2 hrs only,"After using Pampers, first time I hd brought Huggies Aloe fresh diaper for my baby but quality of diaper is wrost- leakage problem in diaper.I was went to market & my baby starts crying when I checked diaper leaked after 1 hrs only.Unfortunately  leakage happened in diaper first time I saw this problem earlier I am buying pampersHence total money is waste in buying this Huggies",3.1,222,0,0,Medium,76
"Huggies Complete Comfort Wonder Pants with Aloe Vera, Medium (M) size baby diaper pants, 76 count",huggies,29-07-22,1,Very very very poor product. In 2 hours diper is full filled nd urin come in outside.,In 2 hours diper is full fill. Product is very poor.,3.1,222,0,0,Medium,76
"Huggies Complete Comfort Wonder Pants with Aloe Vera, Large (L) size baby diaper pants, 64 count",huggies,29-07-22,1,"Wrost diaper, Don't waste your money","Not Satisfied by this product , very bad",3.1,166,0,0,Large,64
"Huggies Complete Comfort Wonder Pants with Aloe Vera, Large (L) size baby diaper pants, 64 count",huggies,29-07-22,1,Don't sale this type of low grade products through your app very much unsatisfied.,"After using it daily baby is full wet with urine,it's not leak proof most worst quality product.",3.1,166,0,0,Large,64
"Huggies Complete Comfort Wonder Pants with Aloe Vera, Large (L) size baby diaper pants, 64 count",huggies,29-07-22,1,Worse product than their normal wonder pants,"Absorbancy not good, wetness not distributed evenly and leaking from sideways, I will not recommend this product.",3.1,166,0,0,Large,64
"Huggies New Dry Medium Size Diapers for Babies, M Size - (60 Counts)",huggies,29-07-22,1,Waste product,Donï¿½t buy this total waste no use please please donï¿½t waste your money,3.9,1662,0,0,Medium,60
"Huggies New Dry Large Size Diapers for Babies, L Size - (52 Counts)",huggies,29-07-22,3,Ordered different type by mistake,Required pants but v booked tape type... It caused problem to my baby,3.9,1201,0,0,Large,52
"Huggies Dry Pants, Medium (M) Size Baby Diaper Pants, 16 count, with Bubble Bed Technology for comfort",huggies,29-07-22,3,Ok,I don't find any different btw little diaper and this 1.. I'm facing the same issue of this product too,4,82,0,0,Medium,16
"Huggies Dry Pants, Small (S) Size Baby Diaper Pants, 36 count, with Bubble Bed Technology for comfort",huggies,29-07-22,5,Good,Quality good,4,1274,0,0,Small,36
"Huggies Dry Pants, Small (S) Size Baby Diaper Pants, 36 count, with Bubble Bed Technology for comfort",huggies,29-07-22,5,very good,very good,4,1274,0,0,Small,36
"Huggies Dry Pants, Small (S) Size Baby Diaper Pants, 36 count, with Bubble Bed Technology for comfort",huggies,29-07-22,5,Perfect size above 1.5 month,Rash free... good leak proof till 6hrs,4,1274,0,0,Small,36
"Huggies Premium Soft Pants, Extra Small / New Born (XS / NB) size newborn baby diaper pants, 20 count",huggies,29-07-22,1,Premium quality = Rashes,Would not recommend this product as normal range of daiper are better than the premium one.. as rashes are happening because of premium one.,4.1,350,0,0,XS/NB,20
Huggies Extra Small / New Born (XS / NB) Tape Baby Diapers (72 Count),huggies,29-07-22,5,Good,Excellent,4.2,969,0,0,XS/NB,72
Huggies Extra Small / New Born (XS / NB) Tape Baby Diapers (72 Count),huggies,29-07-22,1,Fake product,This product with offer is not the original one. It's a dup. There is no indicator. You can refer the pics that is attached.,4.2,969,0,0,XS/NB,72
Huggies Nature Care Baby Wipes - Plant Based with Aloe Vera & Calendula (72 x 1 Count),huggies,29-07-22,5,Good quality material,It is a good quality material diaper very useful for everyone kids especially when you want to take your baby outside,4.2,526,0,0,Wipes,72
"Huggies Complete Comfort Wonder Pants, Double Extra Large (XXL) Size Baby Diaper Pants, Combo Pack of 2, 24 count Per Pack, (48 count) with 5 in 1 Comfort",huggies,29-07-22,1,Cheated,Ordered 2 of  24 counts = 48 counts.But delivered to us only 24 counts.. Really unhappy and angry... It was delivered while I was out from home..Really feel cheated..Cheaters,4.2,173,0,0,Double Extra Large,48
"Huggies Wonder Pants Small (S) Size Baby Diaper Pants, with Bubble Bed Technology for comfort, (4.0 kg - 8.0 kg) (42 count)",huggies,29-07-22,5,Good product.,I like this product.its leak proof and soft for my baby..,4.2,1069,0,0,Small,42
"Huggies Complete Comfort Wonder Pants, Extra Small (XS) Size Baby Diaper Pants, Combo Pack of 2, 24 count Per Pack, (48 count) with 5 in 1 Comfort",huggies,29-07-22,3,Don't good product,Ok,4.3,1659,0,0,XS/NB,48
